"","hn_1","best_match","street_type","base_function","spell_ave_true","suffix_true","both_true"
"13991",175,"GOLD","ST","175 GOLD ST","175 GOLD ST","175 GOLD ST","175 GOLD ST"
"13992",210,"FRONT","ST","210 FRONT ST","210 FRONT ST","210 FRONT ST","210 FRONT ST"
"13993",NA,"COLUMBIA & SACKETT","ST","COLUMBIA & SACKETT ST","COLUMBIA & SACKETT ST","COLUMBIA & SACKETT ST","COLUMBIA & SACKETT ST"
"13994",113,"MYRTLE AVE","AVE","113 MYRTLE AVE","ONE HUNDRED THIRTEEN MYRTLE AVE","113 MYRTLE AVE","ONE HUNDRED THIRTEEN MYRTLE AVE"
"13995",103,"PEARL","ST","103 PEARL ST","103 PEARL ST","103 PEARL ST","103 PEARL ST"
"13996",205,"PEARL","ST","205 PEARL ST","205 PEARL ST","205 PEARL ST","205 PEARL ST"
"13997",35,"JAMES","ST","35 JAMES ST","35 JAMES ST","35 JAMES ST","35 JAMES ST"
"13998",35,"JAMES","ST","35 JAMES ST","35 JAMES ST","35 JAMES ST","35 JAMES ST"
"13999",NA,"BOERUM & FULTON","ST","BOERUM & FULTON ST","BOERUM & FULTON ST","BOERUM & FULTON ST","BOERUM & FULTON ST"
"14000",NA,"SPENCER U MYRTLE AVE","AVE","SPENCER U MYRTLE AVE","SPENCER U MYRTLE AVE","SPENCER U MYRTLE AVE","SPENCER U MYRTLE AVE"
"14001",269,"PEARL","ST","269 PEARL ST","269 PEARL ST","269 PEARL ST","269 PEARL ST"
"14002",NA,"WASHINGTON & FULTON AVE","AVE","WASHINGTON & FULTON AVE","WASHINGTON & FULTON AVE","WASHINGTON & FULTON AVE","WASHINGTON & FULTON AVE"
"14003",NA,"TILLARY & BRG","BRG","TILLARY & BRG","TILLARY & BRG","TILLARY & BRG","TILLARY & BRG"
"14004",NA,"MYRTLE AVE & BRG","AVE","MYRTLE AVE & BRG AVE","MYRTLE AVE & BRG AVE","MYRTLE AVE & BRG AVE","MYRTLE AVE & BRG AVE"
"14005",360,"FULTON","ST","360 FULTON ST","360 FULTON ST","360 FULTON ST","360 FULTON ST"
"14006",13,"WILLOUGHBY","ST","13 WILLOUGHBY ST","13 WILLOUGHBY ST","13 WILLOUGHBY ST","13 WILLOUGHBY ST"
"14007",4,"4 WYCKOFF & COUIT","ST","4 4 WYCKOFF & COUIT ST","4 4 WYCKOFF & COUIT ST","4 4TH WYCKOFF & COUIT ST","4 4TH WYCKOFF & COUIT ST"
"14008",NA,"N Y H 45 WILLOUGHBY","ST","N Y H 45 WILLOUGHBY ST","N Y H 45 WILLOUGHBY ST","N Y H 45TH WILLOUGHBY ST","N Y H 45TH WILLOUGHBY ST"
"14009",NA,"STONE CUTTER 182 YORK","ST","STONE CUTTER 182 YORK ST","STONE CUTTER 182 YORK ST","STONE CUTTER 182ND YORK ST","STONE CUTTER 182ND YORK ST"
"14010",NA,"WIDOW R 277 ADAMS","ST","WIDOW R 277 ADAMS ST","WIDOW R 277 ADAMS ST","WIDOW R 277TH ADAMS ST","WIDOW R 277TH ADAMS ST"
"14011",5,"DOUGLASS","ST","5 DOUGLASS ST","5 DOUGLASS ST","5 DOUGLASS ST","5 DOUGLASS ST"
"14012",NA,"BOND & BUTLER","ST","BOND & BUTLER ST","BOND & BUTLER ST","BOND & BUTLER ST","BOND & BUTLER ST"
"14013",159,"159 SMITH & BERGEN","ST","159 159 SMITH & BERGEN ST","159 159 SMITH & BERGEN ST","159 159TH SMITH & BERGEN ST","159 159TH SMITH & BERGEN ST"
"14014",NA,"NAVY & BOLIVAR","ST","NAVY & BOLIVAR ST","NAVY & BOLIVAR ST","NAVY & BOLIVAR ST","NAVY & BOLIVAR ST"
"14015",269,"GOLD","ST","269 GOLD ST","269 GOLD ST","269 GOLD ST","269 GOLD ST"
"14016",NA,"N Y H 59 WILLOW ASSESSOR 3D WARD) 9S MIDDAGH","ST","N Y H 59 WILLOW ASSESSOR 3D WARD) 9S MIDDAGH ST","N Y H 59 WILLOW ASSESSOR 3D WARD) 9S MIDDAGH ST","N Y H 59TH WILLOW ASSESSOR 3D WARD) 9S MIDDAGH ST","N Y H 59TH WILLOW ASSESSOR 3D WARD) 9S MIDDAGH ST"
"14017",NA,"","ST",NA,NA,NA,NA
"14018",76,"PRINCE","ST","76 PRINCE ST","76 PRINCE ST","76 PRINCE ST","76 PRINCE ST"
"14019",NA,"RAYMOND & MYRTLE AVE","AVE","RAYMOND & MYRTLE AVE","RAYMOND & MYRTLE AVE","RAYMOND & MYRTLE AVE","RAYMOND & MYRTLE AVE"
"14020",12,"TALMAN","ST","12 TALMAN ST","12 TALMAN ST","12 TALMAN ST","12 TALMAN ST"
"14021",227,"WASHINGTON","ST","227 WASHINGTON ST","227 WASHINGTON ST","227 WASHINGTON ST","227 WASHINGTON ST"
"14022",160,"FURMAN","ST","160 FURMAN ST","160 FURMAN ST","160 FURMAN ST","160 FURMAN ST"
"14023",163,"GOLD","ST","163 GOLD ST","163 GOLD ST","163 GOLD ST","163 GOLD ST"
"14024",85,"ORANGE","ST","85 ORANGE ST","85 ORANGE ST","85 ORANGE ST","85 ORANGE ST"
"14025",102,"HIGH","ST","102 HIGH ST","102 HIGH ST","102 HIGH ST","102 HIGH ST"
"14026",NA,"FIANKLIO 17 FULTON","ST","FIANKLIO 17 FULTON ST","FIANKLIO 17 FULTON ST","FIANKLIO 17TH FULTON ST","FIANKLIO 17TH FULTON ST"
"14027",NA,"S8 NASSAU & JAY","ST","S8 NASSAU & JAY ST","S8 NASSAU & JAY ST","S8TH NASSAU & JAY ST","S8TH NASSAU & JAY ST"
"14028",157,"GO]D","ST","157 GO]D ST","157 GO]D ST","157 GO]D ST","157 GO]D ST"
"14029",NA,"BRG RD & THE BRG","BRG","BRG RD & THE BRG","BRG RD & THE BRG","BRG RD & THE BRG","BRG RD & THE BRG"
"14030",282,"PEARL","ST","282 PEARL ST","282 PEARL ST","282 PEARL ST","282 PEARL ST"
"14031",5,"CLINTON","ST","5 CLINTON ST","5 CLINTON ST","5 CLINTON ST","5 CLINTON ST"
"14032",6,"N WALL Y H 73 BALTIC BROOKLYN DIEEC TORY. 355","ST","6 N WALL Y H 73 BALTIC BROOKLYN DIEEC TORY. 355 ST","6 N WALL Y H 73 BALTIC BROOKLYN DIEEC TORY. 355 ST","6 N WALL Y H 73RD BALTIC BROOKLYN DIEEC TORY. 355 ST","6 N WALL Y H 73RD BALTIC BROOKLYN DIEEC TORY. 355 ST"
"14033",NA,"1 UNIVERSALIST CHURCH H 9 WILLOUGHBY","ST","1 UNIVERSALIST CHURCH H 9 WILLOUGHBY ST","1 UNIVERSALIST CHURCH H 9 WILLOUGHBY ST","1ST UNIVERSALIST CHURCH H 9 WILLOUGHBY ST","1ST UNIVERSALIST CHURCH H 9 WILLOUGHBY ST"
"14034",NA,"54 STATE & HICKS","ST","54 STATE & HICKS ST","54 STATE & HICKS ST","54TH STATE & HICKS ST","54TH STATE & HICKS ST"
"14035",NA,"N Y H 95 WILLOUGHBY","ST","N Y H 95 WILLOUGHBY ST","N Y H 95 WILLOUGHBY ST","N Y H 95TH WILLOUGHBY ST","N Y H 95TH WILLOUGHBY ST"
"14036",50,"HUDSON AVE","AVE","50 HUDSON AVE","FIFTY HUDSON AVE","50 HUDSON AVE","FIFTY HUDSON AVE"
"14037",NA,"AMITY & HENRY","ST","AMITY & HENRY ST","AMITY & HENRY ST","AMITY & HENRY ST","AMITY & HENRY ST"
"14038",NA,"FLUSHING & FRANKLIN AVE","AVE","FLUSHING & FRANKLIN AVE","FLUSHING & FRANKLIN AVE","FLUSHING & FRANKLIN AVE","FLUSHING & FRANKLIN AVE"
"14039",NA,"FLATBUSH TURNPIKE & POWERS","ST","FLATBUSH TURNPIKE & POWERS ST","FLATBUSH TURNPIKE & POWERS ST","FLATBUSH TURNPIKE & POWERS ST","FLATBUSH TURNPIKE & POWERS ST"
"14040",12,"DOUGLASS","ST","12 DOUGLASS ST","12 DOUGLASS ST","12 DOUGLASS ST","12 DOUGLASS ST"
"14041",NA,"N Y H 115 HICKS","ST","N Y H 115 HICKS ST","N Y H 115 HICKS ST","N Y H 115TH HICKS ST","N Y H 115TH HICKS ST"
"14042",128,"NASSAU","ST","128 NASSAU ST","128 NASSAU ST","128 NASSAU ST","128 NASSAU ST"
"14043",NA,"ATTORNEY AND COMMISSIONER OF DEEDS COUNTY CLERK’S OFFICE CITY HALL H 252 BRG","BRG","ATTORNEY AND COMMISSIONER OF DEEDS COUNTY CLERK’S OFFICE CITY HALL H 252 BRG","ATTORNEY AND COMMISSIONER OF DEEDS COUNTY CLERK’S OFFICE CITY HALL H 252 BRG","ATTORNEY AND COMMISSIONER OF DEEDS COUNTY CLERK’S OFFICE CITY HALL H 252ND BRG","ATTORNEY AND COMMISSIONER OF DEEDS COUNTY CLERK’S OFFICE CITY HALL H 252ND BRG"
"14044",NA,"9 & 3 AVE GOWANUS","AVE","9 & 3 AVE GOWANUS AVE","9 & 3 AVE GOWANUS AVE","9TH & 3 AVE GOWANUS AVE","9TH & 3 AVE GOWANUS AVE"
"14045",NA,"FLATBUSH TURNPIKE & NEVINSST","ST","FLATBUSH TURNPIKE & NEVINSST","FLATBUSH TURNPIKE & NEVINSST","FLATBUSH TURNPIKE & NEVINSST","FLATBUSH TURNPIKE & NEVINSST"
"14046",NA,"NAVY & MYRTLE AVE","AVE","NAVY & MYRTLE AVE","NAVY & MYRTLE AVE","NAVY & MYRTLE AVE","NAVY & MYRTLE AVE"
"14047",1,"BOND","ST","1 BOND ST","1 BOND ST","1 BOND ST","1 BOND ST"
"14048",14,"HARPER CT JAY","CT","14 HARPER CT JAY CT","14 HARPER CT JAY CT","14 HARPER CT JAY CT","14 HARPER CT JAY CT"
"14049",NA,"LAFAYETTE & NAVY","ST","LAFAYETTE & NAVY ST","LAFAYETTE & NAVY ST","LAFAYETTE & NAVY ST","LAFAYETTE & NAVY ST"
"14050",NA,"DEAN & SMITH","ST","DEAN & SMITH ST","DEAN & SMITH ST","DEAN & SMITH ST","DEAN & SMITH ST"
"14051",5,"COTTAGE ROW WATER","ROW","5 COTTAGE ROW WATER ROW","5 COTTAGE ROW WATER ROW","5 COTTAGE ROW WATER ROW","5 COTTAGE ROW WATER ROW"
"14052",NA,"BERGEN & POWERS","ST","BERGEN & POWERS ST","BERGEN & POWERS ST","BERGEN & POWERS ST","BERGEN & POWERS ST"
"14053",NA,"FRANKLIN & DE KALB AVE","AVE","FRANKLIN & DE KALB AVE","FRANKLIN & DE KALB AVE","FRANKLIN & DE KALB AVE","FRANKLIN & DE KALB AVE"
"14054",53,"EXCHANGE PL NYH 239 STATE","ST","53 EXCHANGE PL NYH 239 STATE ST","53 EXCHANGE PL NYH 239 STATE ST","53 EXCHANGE PL NYH 239TH STATE ST","53 EXCHANGE PL NYH 239TH STATE ST"
"14055",NA,"PROSPECT & JAY","ST","PROSPECT & JAY ST","PROSPECT & JAY ST","PROSPECT & JAY ST","PROSPECT & JAY ST"
"14056",113,"SANDS","ST","113 SANDS ST","113 SANDS ST","113 SANDS ST","113 SANDS ST"
"14057",53,"EXCHANGE PL NYH 185 HENRY","PL","53 EXCHANGE PL NYH 185 HENRY PL","53 EXCHANGE PL NYH 185 HENRY PL","53 EXCHANGE PL NYH 185TH HENRY PL","53 EXCHANGE PL NYH 185TH HENRY PL"
"14058",7,"N WATER Y H 40 SYDNEY P]ACE","ST","7 N WATER Y H 40 SYDNEY P]ACE ST","7 N WATER Y H 40 SYDNEY P]ACE ST","7 N WATER Y H 40TH SYDNEY P]ACE ST","7 N WATER Y H 40TH SYDNEY P]ACE ST"
"14059",81,"PRINCE","ST","81 PRINCE ST","81 PRINCE ST","81 PRINCE ST","81 PRINCE ST"
"14060",NA,"PROSPECT HL","HL","PROSPECT HL","PROSPECT HL","PROSPECT HL","PROSPECT HL"
"14061",NA,"LOCKSMITH AND BELL HANGER 55 ATLANTIC","ST","LOCKSMITH AND BELL HANGER 55 ATLANTIC ST","LOCKSMITH AND BELL HANGER 55 ATLANTIC ST","LOCKSMITH AND BELL HANGER 55TH ATLANTIC ST","LOCKSMITH AND BELL HANGER 55TH ATLANTIC ST"
"14062",163,"PEARL","ST","163 PEARL ST","163 PEARL ST","163 PEARL ST","163 PEARL ST"
"14063",261,"GOLD","ST","261 GOLD ST","261 GOLD ST","261 GOLD ST","261 GOLD ST"
"14064",81,"AND 83 FULTON","ST","81 AND 83 FULTON ST","81 AND 83 FULTON ST","81 AND 83RD FULTON ST","81 AND 83RD FULTON ST"
"14065",NA,"8G LIVINGSTON","ST","8G LIVINGSTON ST","8G LIVINGSTON ST","8THG LIVINGSTON ST","8THG LIVINGSTON ST"
"14066",176,"PEARL","ST","176 PEARL ST","176 PEARL ST","176 PEARL ST","176 PEARL ST"
"14067",55,"PRINCE","ST","55 PRINCE ST","55 PRINCE ST","55 PRINCE ST","55 PRINCE ST"
"14068",181,"PROSPECT","ST","181 PROSPECT ST","181 PROSPECT ST","181 PROSPECT ST","181 PROSPECT ST"
"14069",124,"HUDSON AVE","AVE","124 HUDSON AVE","ONE HUNDRED TWENTY-FOUR HUDSON AVE","124 HUDSON AVE","ONE HUNDRED TWENTY-FOUR HUDSON AVE"
"14070",NA,"THOMPSON FRANCIS CARPENTER 49 BERGEN & SMITH","ST","THOMPSON FRANCIS CARPENTER 49 BERGEN & SMITH ST","THOMPSON FRANCIS CARPENTER 49 BERGEN & SMITH ST","THOMPSON FRANCIS CARPENTER 49TH BERGEN & SMITH ST","THOMPSON FRANCIS CARPENTER 49TH BERGEN & SMITH ST"
"14071",131,"DUFFIELD","ST","131 DUFFIELD ST","131 DUFFIELD ST","131 DUFFIELD ST","131 DUFFIELD ST"
"14072",131,"DUFFIELD 35S","ST","131 DUFFIELD 35S ST","131 DUFFIELD 35S ST","131 DUFFIELD 35THS ST","131 DUFFIELD 35THS ST"
"14073",NA,"BROOKLYN D1KECTORY.","ST","BROOKLYN D1KECTORY. ST","BROOKLYN D1KECTORY. ST","BROOKLYN D1STKECTORY. ST","BROOKLYN D1STKECTORY. ST"
"14074",51,"JAY","ST","51 JAY ST","51 JAY ST","51 JAY ST","51 JAY ST"
"14075",219,"FRONT","ST","219 FRONT ST","219 FRONT ST","219 FRONT ST","219 FRONT ST"
"14076",107,"107 ATLANTIC AND COLUMBIA & BALTIC","ST","107 107 ATLANTIC AND COLUMBIA & BALTIC ST","107 107 ATLANTIC AND COLUMBIA & BALTIC ST","107 107TH ATLANTIC AND COLUMBIA & BALTIC ST","107 107TH ATLANTIC AND COLUMBIA & BALTIC ST"
"14077",27,"CHARLES","ST","27 CHARLES ST","27 CHARLES ST","27 CHARLES ST","27 CHARLES ST"
"14078",232,"FULTON","ST","232 FULTON ST","232 FULTON ST","232 FULTON ST","232 FULTON ST"
"14079",202,"WASHINGTON","ST","202 WASHINGTON ST","202 WASHINGTON ST","202 WASHINGTON ST","202 WASHINGTON ST"
"14080",137,"TILLARY","ST","137 TILLARY ST","137 TILLARY ST","137 TILLARY ST","137 TILLARY ST"
"14081",92,"WASHINGTON","ST","92 WASHINGTON ST","92 WASHINGTON ST","92 WASHINGTON ST","92 WASHINGTON ST"
"14082",NA,"BOLIVAR & RAYMOND","ST","BOLIVAR & RAYMOND ST","BOLIVAR & RAYMOND ST","BOLIVAR & RAYMOND ST","BOLIVAR & RAYMOND ST"
"14083",NA,"PRESIDENT & COLUMBIA","ST","PRESIDENT & COLUMBIA ST","PRESIDENT & COLUMBIA ST","PRESIDENT & COLUMBIA ST","PRESIDENT & COLUMBIA ST"
"14084",12,"TILLARY","ST","12 TILLARY ST","12 TILLARY ST","12 TILLARY ST","12 TILLARY ST"
"14085",109,"JOHNSON & LAWRENCE","ST","109 JOHNSON & LAWRENCE ST","109 JOHNSON & LAWRENCE ST","109 JOHNSON & LAWRENCE ST","109 JOHNSON & LAWRENCE ST"
"14086",27,"JAMES","ST","27 JAMES ST","27 JAMES ST","27 JAMES ST","27 JAMES ST"
"14087",NA,"MILLINER AND HAT PRESSER , 25G FULTON","ST","MILLINER AND HAT PRESSER , 25G FULTON ST","MILLINER AND HAT PRESSER , 25G FULTON ST","MILLINER AND HAT PRESSER , 25THG FULTON ST","MILLINER AND HAT PRESSER , 25THG FULTON ST"
"14088",NA,"3T)0 STATE","ST","3T)0 STATE ST","3T)0 STATE ST","3RDT)0 STATE ST","3RDT)0 STATE ST"
"14089",76,"FRONT","ST","76 FRONT ST","76 FRONT ST","76 FRONT ST","76 FRONT ST"
"14090",NA,"COLUMBIA & BALTIC","ST","COLUMBIA & BALTIC ST","COLUMBIA & BALTIC ST","COLUMBIA & BALTIC ST","COLUMBIA & BALTIC ST"
"14091",NA,"COLUMBIA & BALTIC","ST","COLUMBIA & BALTIC ST","COLUMBIA & BALTIC ST","COLUMBIA & BALTIC ST","COLUMBIA & BALTIC ST"
"14092",72,"PRINCE","ST","72 PRINCE ST","72 PRINCE ST","72 PRINCE ST","72 PRINCE ST"
"14093",NA,"N Y H 263 WASHINGTON","ST","N Y H 263 WASHINGTON ST","N Y H 263 WASHINGTON ST","N Y H 263RD WASHINGTON ST","N Y H 263RD WASHINGTON ST"
"14094",NA,"SMITH & CHURCH","ST","SMITH & CHURCH ST","SMITH & CHURCH ST","SMITH & CHURCH ST","SMITH & CHURCH ST"
"14095",NA,"COLUMBIA & DOUGHTV","ST","COLUMBIA & DOUGHTV ST","COLUMBIA & DOUGHTV ST","COLUMBIA & DOUGHTV ST","COLUMBIA & DOUGHTV ST"
"14096",NA,"NYH 1U5 WILLOW","ST","NYH 1U5 WILLOW ST","NYH 1U5 WILLOW ST","NYH 1STU5 WILLOW ST","NYH 1STU5 WILLOW ST"
"14097",NA,"","ST",NA,NA,NA,NA
"14098",NA,"CLINTON & MYRTLE AVE","AVE","CLINTON & MYRTLE AVE","CLINTON & MYRTLE AVE","CLINTON & MYRTLE AVE","CLINTON & MYRTLE AVE"
"14099",20,"CUMBERLAND","ST","20 CUMBERLAND ST","20 CUMBERLAND ST","20 CUMBERLAND ST","20 CUMBERLAND ST"
"14100",179,"TILLARY","ST","179 TILLARY ST","179 TILLARY ST","179 TILLARY ST","179 TILLARY ST"
"14101",NA,"N Y H 50 ATLANTIC","ST","N Y H 50 ATLANTIC ST","N Y H 50 ATLANTIC ST","N Y H 50TH ATLANTIC ST","N Y H 50TH ATLANTIC ST"
"14102",47,"JAMES","ST","47 JAMES ST","47 JAMES ST","47 JAMES ST","47 JAMES ST"
"14103",NA,"CUMBERLAND & DE KALB AVE","AVE","CUMBERLAND & DE KALB AVE","CUMBERLAND & DE KALB AVE","CUMBERLAND & DE KALB AVE","CUMBERLAND & DE KALB AVE"
"14104",139,"CARLL","ST","139 CARLL ST","139 CARLL ST","139 CARLL ST","139 CARLL ST"
"14105",84,"MAIDEN N LN Y H 57 BALTIC","LN","84 MAIDEN N LN Y H 57 BALTIC LN","84 MAIDEN N LN Y H 57 BALTIC LN","84 MAIDEN N LN Y H 57TH BALTIC LN","84 MAIDEN N LN Y H 57TH BALTIC LN"
"14106",NA,"CONFECTIONERS ANDE 20 CLINTON","ST","CONFECTIONERS ANDE 20 CLINTON ST","CONFECTIONERS ANDE 20 CLINTON ST","CONFECTIONERS ANDE 20TH CLINTON ST","CONFECTIONERS ANDE 20TH CLINTON ST"
"14107",56,"STANTON","ST","56 STANTON ST","56 STANTON ST","56 STANTON ST","56 STANTON ST"
"14108",191,"PEARL","ST","191 PEARL ST","191 PEARL ST","191 PEARL ST","191 PEARL ST"
"14109",NA,"BEDFORD & DE KALB AVE","AVE","BEDFORD & DE KALB AVE","BEDFORD & DE KALB AVE","BEDFORD & DE KALB AVE","BEDFORD & DE KALB AVE"
"14110",41,"41 HICKS & MIDDAGH","ST","41 41 HICKS & MIDDAGH ST","41 41 HICKS & MIDDAGH ST","41 41ST HICKS & MIDDAGH ST","41 41ST HICKS & MIDDAGH ST"
"14111",56,"STANTON","ST","56 STANTON ST","56 STANTON ST","56 STANTON ST","56 STANTON ST"
"14112",3,"HARTT’S ALY","ALY","3 HARTT’S ALY","3 HARTT’S ALY","3 HARTT’S ALY","3 HARTT’S ALY"
"14113",97,"HIGH","ST","97 HIGH ST","97 HIGH ST","97 HIGH ST","97 HIGH ST"
"14114",23,"GRAHAM","ST","23 GRAHAM ST","23 GRAHAM ST","23 GRAHAM ST","23 GRAHAM ST"
"14115",9,"TALMAN","ST","9 TALMAN ST","9 TALMAN ST","9 TALMAN ST","9 TALMAN ST"
"14116",101,"NASSAU","ST","101 NASSAU ST","101 NASSAU ST","101 NASSAU ST","101 NASSAU ST"
"14117",137,"CONCORD","ST","137 CONCORD ST","137 CONCORD ST","137 CONCORD ST","137 CONCORD ST"
"14118",268,"268 HICKS & STATE","ST","268 268 HICKS & STATE ST","268 268 HICKS & STATE ST","268 268TH HICKS & STATE ST","268 268TH HICKS & STATE ST"
"14119",NA,"AND NOTARY , S MONTAGUE HALL H 7 VINE","ST","AND NOTARY , S MONTAGUE HALL H 7 VINE ST","AND NOTARY , S MONTAGUE HALL H 7 VINE ST","AND NOTARY , S MONTAGUE HALL H 7TH VINE ST","AND NOTARY , S MONTAGUE HALL H 7TH VINE ST"
"14120",97,"JAY","ST","97 JAY ST","97 JAY ST","97 JAY ST","97 JAY ST"
"14121",115,"N WALL Y H 7 VINE","ST","115 N WALL Y H 7 VINE ST","115 N WALL Y H 7 VINE ST","115 N WALL Y H 7TH VINE ST","115 N WALL Y H 7TH VINE ST"
"14122",147,"JAY","ST","147 JAY ST","147 JAY ST","147 JAY ST","147 JAY ST"
"14123",145,"HUDSON AVE","AVE","145 HUDSON AVE","ONE HUNDRED FORTY-FIVE HUDSON AVE","145 HUDSON AVE","ONE HUNDRED FORTY-FIVE HUDSON AVE"
"14124",1,"18 GOWANUS","ST","1 18 GOWANUS ST","1 18 GOWANUS ST","1 18TH GOWANUS ST","1 18TH GOWANUS ST"
"14125",102,"PROSPECT","ST","102 PROSPECT ST","102 PROSPECT ST","102 PROSPECT ST","102 PROSPECT ST"
"14126",70,"BALTIC","ST","70 BALTIC ST","70 BALTIC ST","70 BALTIC ST","70 BALTIC ST"
"14127",70,"BALTIC","ST","70 BALTIC ST","70 BALTIC ST","70 BALTIC ST","70 BALTIC ST"
"14128",NA,"YRANDERBILT AVE & DEAN","AVE","YRANDERBILT AVE & DEAN AVE","YRANDERBILT AVE & DEAN AVE","YRANDERBILT AVE & DEAN AVE","YRANDERBILT AVE & DEAN AVE"
"14129",89,"HENRY","ST","89 HENRY ST","89 HENRY ST","89 HENRY ST","89 HENRY ST"
"14130",5,"JONES’ N LN Y H 45 SANDS","LN","5 JONES’ N LN Y H 45 SANDS LN","5 JONES’ N LN Y H 45 SANDS LN","5 JONES’ N LN Y H 45TH SANDS LN","5 JONES’ N LN Y H 45TH SANDS LN"
"14131",43,"SANDS","ST","43 SANDS ST","43 SANDS ST","43 SANDS ST","43 SANDS ST"
"14132",NA,"","ST",NA,NA,NA,NA
"14133",NA,"N Y H 40 WILLOW","ST","N Y H 40 WILLOW ST","N Y H 40 WILLOW ST","N Y H 40TH WILLOW ST","N Y H 40TH WILLOW ST"
"14134",NA,"N FURMAN EVERITT H 43 SAUDS","ST","N FURMAN EVERITT H 43 SAUDS ST","N FURMAN EVERITT H 43 SAUDS ST","N FURMAN EVERITT H 43RD SAUDS ST","N FURMAN EVERITT H 43RD SAUDS ST"
"14135",NA,"SACKETT & COLUMBIA","ST","SACKETT & COLUMBIA ST","SACKETT & COLUMBIA ST","SACKETT & COLUMBIA ST","SACKETT & COLUMBIA ST"
"14136",157,"CLINTON L’HORNE WILLIAM,21 ATLANTIC","ST","157 CLINTON L’HORNE WILLIAM,21 ATLANTIC ST","157 CLINTON L’HORNE WILLIAM,21 ATLANTIC ST","157 CLINTON L’HORNE WILLIAM,21ST ATLANTIC ST","157 CLINTON L’HORNE WILLIAM,21ST ATLANTIC ST"
"14137",NA,"1FI3 GOLD","ST","1FI3 GOLD ST","1FI3 GOLD ST","1STFI3 GOLD ST","1STFI3 GOLD ST"
"14138",84,"SMITH FHORNTON W JOHN,114 YORK","ST","84 SMITH FHORNTON W JOHN,114 YORK ST","84 SMITH FHORNTON W JOHN,114 YORK ST","84 SMITH FHORNTON W JOHN,114TH YORK ST","84 SMITH FHORNTON W JOHN,114TH YORK ST"
"14139",24,"TALMAN","ST","24 TALMAN ST","24 TALMAN ST","24 TALMAN ST","24 TALMAN ST"
"14140",NA,"","ST",NA,NA,NA,NA
"14141",114,"YORK","ST","114 YORK ST","114 YORK ST","114 YORK ST","114 YORK ST"
"14142",62,"BALTIC","ST","62 BALTIC ST","62 BALTIC ST","62 BALTIC ST","62 BALTIC ST"
"14143",NA,"WASHINGTON & JAMAICA AVE","AVE","WASHINGTON & JAMAICA AVE","WASHINGTON & JAMAICA AVE","WASHINGTON & JAMAICA AVE","WASHINGTON & JAMAICA AVE"
"14144",57,"BALTIC","ST","57 BALTIC ST","57 BALTIC ST","57 BALTIC ST","57 BALTIC ST"
"14145",36,"BUTLER","ST","36 BUTLER ST","36 BUTLER ST","36 BUTLER ST","36 BUTLER ST"
"14146",NA,"36 BUTLER & SMITH","ST","36 BUTLER & SMITH ST","36 BUTLER & SMITH ST","36TH BUTLER & SMITH ST","36TH BUTLER & SMITH ST"
"14147",24,"24 SACKETT & SMITH","ST","24 24 SACKETT & SMITH ST","24 24 SACKETT & SMITH ST","24 24TH SACKETT & SMITH ST","24 24TH SACKETT & SMITH ST"
"14148",NA,"N ATLANTIC SMITH H 36 BUTLER","ST","N ATLANTIC SMITH H 36 BUTLER ST","N ATLANTIC SMITH H 36 BUTLER ST","N ATLANTIC SMITH H 36TH BUTLER ST","N ATLANTIC SMITH H 36TH BUTLER ST"
"14149",NA,"9S MIDDAGH","ST","9S MIDDAGH ST","9S MIDDAGH ST","9THS MIDDAGH ST","9THS MIDDAGH ST"
"14150",62,"FRONT","ST","62 FRONT ST","62 FRONT ST","62 FRONT ST","62 FRONT ST"
"14151",40,"STANTON","ST","40 STANTON ST","40 STANTON ST","40 STANTON ST","40 STANTON ST"
"14152",127,"ATLANTIC H 125","ST","127 ATLANTIC H 125 ST","127 ATLANTIC H 125 ST","127 ATLANTIC H 125TH ST","127 ATLANTIC H 125TH ST"
"14153",209,"PEARL","ST","209 PEARL ST","209 PEARL ST","209 PEARL ST","209 PEARL ST"
"14154",48,"MAIN","ST","48 MAIN ST","48 MAIN ST","48 MAIN ST","48 MAIN ST"
"14155",227,"JAY","ST","227 JAY ST","227 JAY ST","227 JAY ST","227 JAY ST"
"14156",NA,"TILLARY & BRG","BRG","TILLARY & BRG","TILLARY & BRG","TILLARY & BRG","TILLARY & BRG"
"14157",NA,"RED HOOK & VANBRUNTST","ST","RED HOOK & VANBRUNTST","RED HOOK & VANBRUNTST","RED HOOK & VANBRUNTST","RED HOOK & VANBRUNTST"
"14158",NA,"COLUMBIA & AMITY","ST","COLUMBIA & AMITY ST","COLUMBIA & AMITY ST","COLUMBIA & AMITY ST","COLUMBIA & AMITY ST"
"14159",1,"IS FRONT","ST","1 IS FRONT ST","1 IS FRONT ST","1 IS FRONT ST","1 IS FRONT ST"
"14160",NA,"NAVY & JOHNSON","ST","NAVY & JOHNSON ST","NAVY & JOHNSON ST","NAVY & JOHNSON ST","NAVY & JOHNSON ST"
"14161",NA,"19 & 3D AVE GOWANUS","AVE","19 & 3D AVE GOWANUS AVE","19 & 3D AVE GOWANUS AVE","19TH & 3D AVE GOWANUS AVE","19TH & 3D AVE GOWANUS AVE"
"14162",NA,"MYRTLE AVE & CANTON","AVE","MYRTLE AVE & CANTON AVE","MYRTLE AVE & CANTON AVE","MYRTLE AVE & CANTON AVE","MYRTLE AVE & CANTON AVE"
