,hn_1,best_match
68049,8.0,GOLD
68050,744.0,BEWAY
68051,72.0,AVE 5
68052,,
68053,92.0,CHERRY
68054,49.0,JACKSON
68055,87.0,MAIDEN LN
68056,4.0,RIVINGTON
68057,193.0,PEARL
68058,27.0,AVE B
68059,43.0,MARKET
68060,182.0,CHATHAM SQ
68061,182.0,CHATHAM SQ
68062,182.0,CHATHAM SQ
68063,10.0,AVE 10 & W 28
68064,34.0,AVE B
68065,96.0,PITT
68066,2.0,ROOSEVELT
68067,156.0,AVE 3
68068,107.0,ESSEX
68069,9.0,DIVISION
68070,193.0,WILLIAM
68071,193.0,WILLIAM
68072,157.0,E BROADWAY
68073,341.0,12
68074,9.0,WHITE
68075,316.0,9
68076,48.0,CENTRE
68077,226.0,5
68078,6.0,PELL
68079,457.0,BROADWAY
68080,14.0,ORANGE
68081,45.0,CANNON
68082,161.0,LAURENS
68083,32.0,TRINITY PL
68084,405.0,HUDSON
68085,49.0,BEEKMAN
68086,80.0,GRAND
68087,162.0,SUFFOLK
68088,192.0,AVE B
68089,174.0,W 18
68090,151.0,G WICH
68091,43.0,RIVINGTON
68092,5.0,PERRY
68093,,BLEECKER & MACDOUGAL
68094,120.0,CHARLES
68095,528.0,HUDSON
68096,31.0,CANNON
68097,121.0,E 20
68098,11.0,HARRISON
68099,387.0,AVE 6
68100,111.0,MOTT
68101,94.0,E BROADWAY
68102,98.0,CANNON
68103,101.0,VARICK
68104,,JERSEY CITY
68105,109.0,HEUSTON
68106,7.0,CHERRY
68107,10.0,MACDOUGAL
68108,882.0,W 17
68109,60.0,VANDAM
68110,,W MSBURG
68111,61.0,MAIDEN LN
68112,348.0,AVE 6
68113,24.0,MYRTLE AVE
68114,38.0,ROBINSON
68115,354.0,BROADWAY
68116,760.0,G WICH
68117,57.0,BEEKMAN
68118,36.0,LAIGHT
68119,17.0,BEACH
68120,17.0,MORTON
68121,,JERSEY CITY
68122,159.0,FE 11
68123,222.0,BLEECKER
68124,693.0,G WICH
68125,156.0,WOOSTER
68126,6.0,FULTON
68127,36.0,LAIGHT
68128,249.0,SPRING
68129,181.0,EK BROADWAY
68130,,EK 40 & AVE 2
68131,261.0,MONROE
68132,,BLOOMINGDALE
68133,,BROOKLYN
68134,229.0,W 17
68135,,W 15
68136,289.0,BROADWAY
68137,88.0,HOUSTON
68138,6.0,MARION
68139,230.0,MOTT
68140,113.0,E BROADWAY
68141,108.0,CANNON
68142,29.0,COLUMBIA
68143,72.0,AVE D
68144,,BROOKLYN
68145,155.0,
68146,,BROOKLYN
68147,340.0,FRONT
68148,19.0,COMMERCE
68149,84.0,CANNON
68150,26.0,MOORE
68151,129.0,ORCHARD
68152,22.0,JAY
68153,98.0,E BROADWAY
68154,3.0,PATCHIN PL
68155,442.0,HUDSOR
68156,99.0,MONROE
68157,32.0,JONES
68158,94.0,AMOS
68159,,
68160,117.0,PERRY
68161,61.0,COLUMBIA
68162,21.0,6
68163,93.0,ORCHARD
68164,228.0,W 36
68165,364.0,AVE 6
68166,282.0,BOWERY
68167,119.0,ALLEN
68168,316.0,W 24T
68169,289.0,WASHINGTON
68170,139.0,MAIDEN LA 26 LEROY
68171,,E 2IST & BROADWAY
68172,39.0,HAMMOND
68173,37.0,FRANKFOR
68174,,AVE 9B 22D AND 23D
68175,67.0,E BROADWAY
68176,53.0,CANAL
68177,,BROOKLYN
68178,228.0,AVE 8
68179,60.0,3
68180,4194.0,GRAND
68181,181.0,E BROADWAY
68182,111.0,AVE 3111 AVE 3
68183,74.0,GOERCK
68184,66.0,AVE 7
68185,190.0,SANDS BALY
68186,88.0,LAIGHT
68187,649.0,HUDSON
68188,429.0,CHERRY
68189,678.0,GREENWICH
68190,,W 29 & AVE 10
68191,163.0,EF 1
68192,52.0,SULLIVAN
68193,223.0,9
68194,8.0,JAY
68195,82.0,LAIGHT
68196,10.0,MACDOUGE
68197,77.0,PITT
68198,102.0,AVE D
68199,99.0,SPRING
68200,12.0,FORSYTH
68201,171.0,SPRING
68202,173.0,ELIZABETH
68203,431.0,FUDSON
68204,62.0,BROOME
68205,132.0,LUDLOW
68206,217.0,SULLIVAN
68207,322.0,MADISON
68208,88.0,CLINTON
68209,52.0,AND HUDSON 5
68210,4.0,CHRISTOPHER
68211,,WILLIAMSBURG
68212,310.0,SPRING
68213,31.0,VANDEWATER
68214,73.0,KING I
68215,260.0,
68216,,UNION BREOKIYN
68217,,WAY
68218,680.0,HOUSTON
68219,106.0,W 88 CEDAR
68220,22.0,N HAMILT WOODBURY DWIGHT 43 BROADWAY H
68221,82.0,WOOSTER S JUDSON
68222,340.0,W 24 WOODBURY ISAAC B BASEMENT RUTGERS
68223,92.0,1 CHURCH
68224,58.0,S BARNUM
68225,,BROOKLYN
68226,,IL
68227,40.0,PERRY PARK PL
68228,516.0,WATER
68229,221.0,MONROE
68230,113.0,9
68231,52.0,SOUTH 281 PEARL
68232,,BROOKLYN
68233,,BROOKLYN
68234,191.0,AVE 10
68235,16.0,LEWIS
68236,313.0,BROADWAY
68237,15.0,AVE 5
68238,86.0,WILLETT
68239,189.0,E BROADWAY
68240,409.0,HUDSON
68241,111.0,MONROE
68242,17.0,MINETTA
68243,21.0,CLINTON
68244,15.0,ROOSEVELT
68245,144.0,BARROW
68246,179.0,ELDRIDGE
68247,239.0,AVE 6
68248,,E 23D & AVE 3
68249,,
68250,65.0,MONTGOMERY
68251,82.0,LAIGHT
68252,5.0,W 16
68253,579.0,BROADWAY
68254,48.0,MARKET
68255,304.0,AVE 3
68256,21.0,
68257,,E 32D & AVE 3
68258,682.0,WATER
68259,760.0,GREENWICH
68260,97.0,W 16
68261,8.0,HAMMOND
68262,267.0,GRAND
68263,24.0,BOWERY
68264,91.0,AVE 8
68265,25.0,FORSYTH
68266,110.0,BOWERY
68267,172.0,W 16
68268,46.0,N MOPRE
68269,253.0,W 17
68270,21.0,CITY HALL BOWERY
68271,110.0,
68272,225.0,CHRYSTIE
68273,56.0,AVE C
68274,55.0,THOMPSON
68275,110.0,BOWERY
68276,56.0,SOUTH
68277,261.0,PEARL
68278,36.0,FULTON MARKET
68279,205.0,CHAMBERS
68280,90.0,FRONT
68281,142.0,FULTON
68282,288.0,WASHINGTON
68283,25.0,PINE
68284,31.0,PINE
68285,54.0,BARCLAY
68286,,
68287,54.0,BARCLAY
68288,90.0,CHATHAM
68289,674.0,GREENWICH
68290,88.0,CEDAR
68291,,ARY
68292,88.0,CEDAR
68293,,
68294,,RUTGERS
68295,,
68296,,IL
68297,516.0,WATER
68298,221.0,MONROE
68299,516.0,WATER
68300,43.0,BROADWAY
68301,,AVE E 2N 26
68302,,E 25 & AVE 2
68303,158.0,CANAL
68304,,E 25 & AVE 2
68305,10.0,FERRY
68306,,BROOKLYN
68307,52.0,S MARK PL
68308,,E 28 H AVS 3 AND LEXINGTON
68309,62.0,S MARK PL
68310,,E 24 & AVE 3
68311,153.0,PERRY
68312,299.0,8
68313,16.0,VARICK
68314,20.0,W 16
68315,66.0,CATHARINE
68316,66.0,CATHARINE
68317,,KE 28 & AVE 1
68318,79.0,3
68319,47.0,W BROADWAY
68320,109.0,GREENE
68321,41.0,GOUVERNEUR
68322,41.0,GOUVERNEUR
68323,324.0,4
68324,,LONDOA
68325,55.0,JOHN
68326,190.0,RIVINGTON
68327,74.0,W 14
68328,21.0,AMITY PL
68329,25.0,WASHINGTON PL
68330,184.0,HENRY
68331,25.0,VANDEWATER
68332,44.0,NASSAU
68333,235.0,AVE 3
68334,184.0,HENR
68335,7.0,WILLOW
68336,79.0,3
68337,263.0,MADISON
68338,2.0,AVE 2 & E 27
68339,207.0,FRONT
68340,69.0,FULTON
68341,29.0,RENWICK
68342,,W 13 & AVE 6
68343,329.0,HUDSON
68344,295.0,SPRING
68345,295.0,SPRING
68346,269.0,AVE 10
68347,318.0,12
68348,,COTTAGE PL BROOKLYN
68349,49.0,WILLIAM
68350,132.0,GRAND
68351,27.0,LEWIS
68352,12.0,WALL
68353,286.0,5
68354,7484.0,BROADWAY
68355,213.0,W 13
68356,141.0,COLUMBIA
68357,147.0,THOMPSON
68358,137.0,CANNON
68359,300.0,MULBERRY
68360,,
68361,84.0,JANE
68362,56.0,BALTIC
68363,212.0,W 18
68364,6.0,STAPLE
68365,219.0,W 20
68366,,W 22D AND 234
68367,301.0,SOUTH 3 WILLIAMSBURG
68368,22.0,S MARK PL
68369,45.0,W BROADWAY
68370,7484.0,BROADWAY
68371,5.0,AVE 5 & 10
68372,51.0,RUTGERS
68373,206.0,FULTN
68374,44.0,FRONT AND 14 COENTIES SLIP
68375,63.0,WALL
68376,392.0,GRAND
68377,87.0,E 11
68378,43.0,
68379,411.0,ATLANTIC
68380,16.0,LEWIS
68381,178.0,ORCHARD
68382,323.0,9
68383,292.0,PEARL
68384,60.0,LIBERTY
68385,40.0,SCAMMEL
68386,61.0,WEST
68387,244.0,DELANCEY
68388,42.0,MARION
68389,159.0,ELDRIDGE
68390,445.0,PEARL
68391,,E 26 & AVE 3
68392,7.0,4
68393,720.0,WASHINGTON
68394,22.0,12
68395,443.0,WASHINGTON
68396,410.0,10
68397,52.0,WILLETT
68398,27.0,VESTRY
68399,15.0,E 13
68400,125.0,ORCHARD
68401,486.0,GREENWICH
68402,181.0,AVE C
68403,291.0,DELANCEY
68404,14.0,COLLEGE PL
68405,58.0,LEWIS
68406,,W 29 & AVE 11
68407,153.0,ELDRIDGE
68408,,SYRACUSE
68409,,E 26 & AVE 3
68410,29.0,KING
68411,29.0,KING
68412,10.0,FERRY
68413,67.0,E BROADWAY
68414,,BROOKLYN
68415,,BROOKLYN
68416,,
68417,42.0,6
68418,121.0,MACDOUGAL
68419,122.0,FULTON PROSPECT
68420,27.0,PROSPEC
68421,,W COMMISSION
68422,149.0,CHAMBERS MERCHANT 1 OODWARD MARY ANN BOARDIN I
68423,277.0,WALKEE 7
68424,3114.0,BROADWA
68425,,WASHIN
68426,,27 STON MARKE 6 GRAMERCY PARK 26 LIBERTY
68427,6.0,LI
68428,,BROOKLYN
68429,16.0,ALY
68430,24.0,MADISON
68431,78.0,W 14
68432,205.0,PEARL 97 JAY
68433,87.0,HEURY
68434,29.0,KING
68435,12.0,FULTON
68436,205.0,PEARL
68437,41.0,FRONT
68438,4.0,WILLIAM
68439,325.0,4
68440,89.0,SOUTH
68441,26.0,LIBERTY
68442,49.0,CHAMBERS
68443,22.0,MULBERRY
68444,,VANDAM
68445,233.0,BROADWAY
68446,59.0,VANDAM
68447,79.0,FRANKLIN
68448,13.0,DUTCH DUTCH
68449,68.0,KE 13 AND ALY 4
68450,68.0,E 13
68451,,
68452,3514.0,BOWERY
68453,3514.0,BOWERY
68454,107.0,FULTON
68455,6.0,MERCER
68456,128.0,WHITE
68457,129.0,ORCHARD
68458,19.0,STANTON
68459,411.0,CHERRY
68460,28.0,BEEKMAN
68461,158.0,AVE 3
68462,195.0,WALKER
68463,73.0,7
68464,,ROOSEVELT
68465,117.0,AVE 7
68466,,E 30 & AVE 3
68467,189.0,STANTON
68468,89.0,KING
68469,174.0,LUDLOW
68470,16.0,STANTON
68471,5.0,HALL PL
68472,264.0,BE 25
68473,,AVE E AN 18
68474,88.0,OR CHARD
68475,,3569
68476,71.0,PITT
68477,368.0,HUDS
68478,16.0,ORCHRD
68479,38.0,GREENWICH AVE
68480,4.0,
68481,,20
68482,304.0,HENRY
68483,3044.0,BOWERY
68484,27.0,
68485,30.0,
68486,,
68487,184.0,
68488,138.0,W 13
68489,130.0,GREENWICH AVE
68490,17.0,
68491,235.0,JAY
68492,,
68493,222.0,FRONT
68494,34.0,PLATT
68495,6.0,MACDOUGAL
68496,6.0,NORFOLK
68497,,WILLIAMSBURG
68498,254.0,BROADWAY
68499,6.0,
68500,113.0,WALL
68501,,MONTGOMERY
68502,30.0,
68503,574.0,GRAND
68504,316.0,9
68505,24.0,COR
68506,172.0,RIVINGTON
68507,174.0,RIV
68508,122.0,SUFFOLK
68509,231.0,
68510,10.0,BROADWAY
68511,,
68512,204.0,BROOME
68513,,
68514,,W 30 & AVE 8
68515,167.0,
68516,352.0,WATER
68517,380.0,6
68518,627.0,
68519,32.0,W LTH
68520,,FRENCH
68521,561.0,
68522,,
68523,,
68524,137.0,W 16
68525,331.0,AVE 6
68526,43.0,BAYARD
68527,148.0,VARICK
68528,43.0,
68529,212.0,GRAND
68530,19.0,ORCHARD
68531,409.0,HUDSON
68532,7.0,AVE 7 & W 27
68533,23.0,BOWERY
68534,229.0,7
68535,198.0,W 21
68536,7.0,CHAMBERS
68537,7.0,CHAMBERS
68538,,ASTORIA
68539,28.0,E 26
68540,31.0,WATER 140 HICKS
68541,17.0,TOMPKINS
68542,31.0,WATER
68543,16.0,W 14
68544,26.0,
68545,51.0,S MARK PL
68546,239.0,THOMPSON
68547,,S POST BUILDING HANOVER
68548,117.0,PERRY
68549,331.0,WASHINGTN
68550,256.0,MERCER
68551,176.0,VARICK
68552,,
68553,228.0,CHERRY 86
68554,228.0,CHERRY
68555,92.0,OLIVER
68556,6.0,DEPEYSTER
68557,59.0,VESTRY
68558,670.0,4
68559,238.0,BOWERY
68560,84.0,
68561,522.0,WATER
68562,84.0,BROADWAY
68563,35.0,WALL
68564,,ASTORIA
68565,13.0,ROSE
68566,,W 31 & AVE 8
68567,5.0,TROY
68568,145.0,E BROADWAY
68569,115.0,W 16
68570,4.0,BEACH
68571,11.0,HAMILTON
68572,,BUFFALO
68573,57.0,SPRING
68574,22.0,WASHGTN
68575,52.0,
68576,,GREENPOINT
68577,3.0,JONES
68578,19.0,AMITY
68579,240.0,WALKER
68580,105.0,W 19
68581,598.0,4
68582,240.0,WALKER
68583,66.0,HOUSTON
68584,686.0,WASHINGTON
68585,,BROOKLYN
68586,117.0,W 16
68587,34.0,MARKET
68588,151.0,
68589,44.0,DELANCEY
68590,301.0,HOUSTON
68591,8.0,
68592,7.0,
68593,184.0,W 11
68594,168.0,
68595,8.0,
68596,151.0,BARROW
68597,,AVE W 7C 22D
68598,109.0,CHRYSTIE
68599,13.0,MACDOUGAL
68600,46.0,W
68601,118.0,WHITE
68602,73.0,MURRAY
68603,9.0,WHITEHALL
68604,,W FOOT 22D
68605,,W 22D & ALY 10
68606,265.0,5
68607,19.0,5
68608,212.0,FULTON
68609,293.0,DR
68610,,BROOKLYN
68611,74.0,BEDFORD
68612,,
68613,217.0,WOOSTER
68614,42.0,HUDSON
68615,,
68616,60.0,WALL
68617,6.0,W 11
68618,74.0,PINE
68619,60.0,WALL
68620,26.0,VESEY
68621,,
68622,,
68623,58.0,DEY
68624,318.0,ATLANTIC
68625,161.0,STANTON
68626,126.0,STANTON
68627,138.0,ALLEN
68628,6.0,GREENWICH
68629,132.0,CHERRY
68630,201.0,CHERRY 25 ELDRIDGE
68631,103.0,TROY
68632,6.0,BANK
68633,227.0,E BROADWAY
68634,,
68635,111.0,AVE W 7115 16
68636,8.0,W 14
68637,22.0,SUFFOLK
68638,12.0,MARKET
68639,18.0,PRINCE
68640,383.0,ALY 3
68641,188.0,ALY 9
68642,176.0,ELIZABETH
68643,,BOND
68644,575.0,AND WASHINGTON
68645,,
68646,,W 3IST & AVE 6 WE
68647,45.0,COLUMBIA
68648,61.0,MACDOUGAL
68649,26.0,MULBERRY
68650,138.0,ATTORNEY
68651,141.0,
68652,12.0,CARMINE
68653,48.0,MER 987
68654,37.0,DEY
68655,176.0,W 18
68656,931.0,5
68657,24.0,CHURCH
68658,609.0,G WICH
68659,84.0,EF BROADWAY AND 96
68660,84.0,RB BROADWAY
68661,16.0,JAY
68662,24.0,WILLETT
68663,348.0,HUDSON
68664,74.0,HAMMOND
68665,161.0,AVE 6
68666,67.0,ORCHARD
68667,9.0,COENTIES SLIP
68668,262.0,BOWERY
68669,243.0,W 27
68670,201.0,W 17453
68671,47.0,CENTRE
68672,109.0,ELDRIDGE
68673,307.0,9
68674,134.0,W 134 13 & ALY 7
68675,,PHILADELPHIA
68676,85.0,HENRY
68677,609.0,4
68678,,NEWARK
68679,649.0,PEAR
68680,,HOBOKEN
68681,2538.0,G WICH
68682,165.0,PERRY
68683,80.0,CLINTON
68684,50.0,ALY 10
68685,74.0,HAMMOND
68686,133.0,MADISON
68687,160.0,W 17
68688,77.0,ORCHARD
68689,287.0,W 17
68690,148.0,CANAL
68691,49.0,DOMINICK
68692,33.0,SHERIF
68693,58.0,BEACH
68694,,S POST
68695,,NEW JERSEY
68696,516.0,BROADWAY
68697,222.0,WASHINGTON
68698,15.0,BURLING SLIP
68699,22.0,CEDAR
68700,74.0,PINE
68701,18.0,FRONT
68702,35.0,WALL
68703,129.0,MAIDEN LN
68704,398.0,8
68705,394.0,GRAND
68706,,
68707,,BROOKLYN
68708,71.0,BOWERY
68709,69.0,BROAD
68710,192.0,7
68711,87.0,CHRISTOPHER
68712,71.0,N ASSAU 50
68713,80.0,AVE B
68714,21.0,ANN AND 170 AVE
68715,,AVE W 6C 3LST
68716,,W 6C 31
68717,25.0,JAMES
68718,103.0,READE
68719,129.0,3
68720,14.0,MULBERRY
68721,60.0,GREENWICH ALY
68722,151.0,LUDLOW
68723,41.0,WYNN JAMES 14 AVE B
68724,474.0,W 38
68725,16.0,WOOSTER
68726,25.0,SPRUCE
68727,114.0,WILLETT
68728,5.0,CORNELIA
68729,124.0,BARROW
68730,9.0,AVE 9 & W 27
68731,55.0,HUDSON
68732,322.0,BOW Y
68733,34.0,W BROADWAY
68734,73.0,WARREN
68735,281.0,HUDSON
68736,42.0,WATTS
68737,124.0,HAMERSLEY
68738,47.0,E BROADWAY
68739,82.0,BEEKMAN
68740,376.0,GRAND
68741,39.0,AVE C
68742,133.0,THOMPSON
68743,43.0,FRONT 156 PERRY
68744,416.0,AVE 3
68745,122.0,LIBERTY
68746,166.0,DIVISION
68747,18.0,JAY
68748,,WILLIAMSBURG
68749,33.0,LIVINGSTON
68750,72.0,W 14
68751,102.0,HICKS
68752,373.0,BROOME
68753,117.0,COLUMBIA
68754,46.0,AVE 3
68755,18.0,JAY
68756,141.0,AVE 8
68757,,BROOKLYN
68758,416.0,AVE 3
68759,109.0,WALL
68760,149.0,ORCHARD
68761,149.0,ORCHARD
68762,20.0,PRINCE
68763,359.0,AVE 6
68764,776.0,BROADWAY
68765,22.0,BROAD
68766,35.0,W WASHINGTON MARKET 476 BROADWAY
68767,,JERSEY CITY
68768,23.0,VARICK
68769,13.0,AVE 6
68770,294.0,THOMPSON
68771,11.0,YORK
68772,102.0,9
68773,88.0,CEDAR AVE 3
68774,172.0,FORSYTH
68775,12.0,W 12
68776,342.0,AVE 3
68777,,E 28 & AVE 2
68778,414.0,
68779,,WMSBG E AND 79 AVE O 3
68780,380.0,CHERRY
68781,78.0,
68782,45.0,HAMMOND
68783,46.0,E 16
68784,110.0,
68785,197.0,AND DIVISION
68786,258.0,2
68787,150.0,CLINTON
68788,67.0,AVE 2
68789,13.0,MOTT
68790,10.0,GANSEVOORT
68791,268.0,RIVINGTON
68792,,ASTOR H
68793,546.0,HOUSTON
68794,,
68795,,79 AVE O 3
68796,26.0,10
68797,14.0,AVE B
68798,36.0,THOMPSON
68799,91.0,MOTT
68800,123.0,PERRY Y
68801,45.0,MARION
68802,198.0,BROOME
68803,281.0,E 13
68804,6.0,AVE 6 & W 23D
68805,34.0,WOOSTER
68806,64.0,SUFFOLK
68807,680.0,GREENWICH
68808,118.0,HAMMOND
68809,6.0,UNION PL
68810,,
68811,128.0,ORCHARD
68812,226.0,W 25
68813,3.0,TRINITY PL
68814,15.0,SOUTH
68815,104.0,W 18
68816,,E 33D & AVE 2
68817,28.0,5
68818,214.0,BLEECKER
68819,2.0,ROOSEVELT
68820,15.0,LEROY PL
68821,73.0,BVKER
68822,,37E 21
68823,179.0,12
68824,144.0,LEWIS
68825,56.0,GREENE
68826,146.0,RIVINGTON
68827,49.0,ROOSEVELT
68828,259.0,HENRY
68829,748.0,GREENWICH
68830,144.0,LEWIS
68831,9.0,CENTRE MARKET PL
68832,285.0,AVE 6
68833,90.0,CHATH M
68834,248.0,MONROE
68835,95.0,HOUSTON
68836,254.0,MONROE
68837,259.0,MONROE
68838,,BROADWAY
68839,328.0,STANTON
68840,7.0,AVE 7 & W 32D
68841,642.0,WATER
68842,39.0,BROADWAY
68843,3.0,BROADWAY
68844,60.0,WATER
68845,60.0,WATER
68846,87.0,CANAL
68847,89.0,CANAL
68848,89.0,CANAL
68849,170.0,RIVINGTON
68850,40.0,DOMINICK
68851,140.0,SULLIVAN
68852,327.0,AVE 8
68853,44.0,DOWNING
68854,31.0,THOMPSON
68855,68.0,CHARLTON
68856,73.0,FRANKFORT
68857,217.0,W 19
68858,72.0,GOERCK
68859,332.0,STANTON
68860,155.0,DELANCEY
68861,59.0,SCAMMEL
68862,170.0,RIVINGTON
68863,116.0,ESSEX
68864,39.0,MOTT
68865,71.0,LAURENS
68866,425.0,CHERRY
68867,39.0,MOTT
68868,49.0,TROY
68869,230.0,3
68870,36.0,HOUSTON
68871,10.0,GANSEVOORT
68872,10.0,
68873,165.0,SUFFOLK
68874,43.0,ANTHONY
68875,60.0,ANTHONY
68876,283.0,WALKER
68877,51.0,CHATHM
68878,323.0,9
68879,24.0,RIVINGTON
68880,255.0,I BEWAY
68881,43.0,AVE 2
68882,2.0,AMITY PL
68883,398.0,GRAND
68884,,FE 28 & AVE 4
68885,120.0,BEDFORD
68886,19.0,LEROY
68887,15.0,
68888,272.0,SPRING
68889,68.0,BANK
68890,284.0,2
68891,254.0,7
68892,202.0,AVE 3
68893,983.0,3
68894,184.0,WASHINGTON 192 GREENWICH
68895,187.0,W 18
68896,303.0,WASHINGTON
68897,,
68898,87.0,ESSEX
68899,2804.0,BOWERY
68900,588.0,GRAND
68901,184.0,7
68902,87.0,ESSEX
68903,66.0,PIKE
68904,,W 24 & ALY 6
68905,176.0,ESSEX
68906,60.0,GRAND
68907,,JERSEY CITY
68908,700.0,WASHINGTON
68909,64.0,SHERIFF
68910,136.0,RIVINGTON
68911,643.0,4
68912,,
68913,8.0,AVE 8
68914,837.0,GREENWICH
68915,395.0,GRAND
68916,38.0,DOMINICK
68917,67.0,CHRYSTIE
68918,25.0,NASSAU
68919,38.0,DOMINICK
68920,215.0,FULTON
68921,227.0,ELIZABETH
68922,210.0,ELIZABETH
68923,173.0,4
68924,,BROADWAY
68925,,W 37 & AVE
68926,133.0,MOTT
68927,133.0,MOTT
68928,74.0,ALLEN BH WILLIAMSBURG
68929,54.0,HOUSTON
68930,124.0,CHERRY
68931,6.0,BEDFORD
68932,263.0,BROOME
68933,,BROOKLYN
68934,124.0,VANDEWATER
68935,297.0,MADISON
68936,112.0,7
68937,281.0,HENRY
68938,26.0,HAMERSLEY
68939,,BROOKLYN
68940,3.0,FACTORY
68941,256.0,SPRING
68942,,SPRING & nan
68943,,SPRI
68944,,SPRING & nan
68945,68.0,WILLETT
68946,31.0,LEONARD
68947,357.0,BOWERY
68948,1.0,CORTLANDT
68949,4.0,KING OUNG JAMES AVE N 7 W 3IST H ALY
68950,,TN
68951,29.0,CHARLES
68952,,BROOKLYN
68953,1.0,GAY
68954,234.0,DELANCEY
68955,284.0,2
68956,329.0,PEAR
68957,,W 27 & ALY 7
68958,,BROADWAY & W 27
68959,69.0,AND 4 ULIAMSBURG
68960,,BROOKLYN
68961,272.0,DELANCEY
68962,43.0,W 30
68963,58.0,SHERIFF
68964,98.0,SHERIFF
68965,79.0,E 27
68966,29.0,CROSS
68967,,E 27 & AVE 4
68968,117.0,WILLETT
68969,68.0,AVE 3
68970,209.0,AVE B
68971,209.0,HUDSON
68972,219.0,W 17
68973,112.0,LAURENS
68974,49.0,AVE D
68975,34.0,E BROADWAY
68976,18.0,FURMAN
68977,9.0,NASSAU CT
68978,,ELIZABETH
68979,,BOWERY
68980,,CONN
68981,229.0,LEWIS
68982,,WILLIAMSBURG
68983,319.0,6
68984,,W 35 & BROADWAY
68985,1.0,GANSEVOORT
68986,219.0,5
68987,29.0,2
68988,119.0,CANNON
68989,115.0,CANAL
68990,131.0,SPRING
68991,221.0,RIVINGTON 305 AVE 1221 RIVINGTON
68992,113.0,GREENE
68993,,SOMMERVILLE
68994,36.0,TRINITY PL
68995,198.0,STANTON
68996,617.0,HUDSON
68997,283.0,AVE 1
68998,405.0,BROADWAY
68999,472.0,WATR
69000,99.0,ALLEN
69001,151.0,WAVERLEY PL
69002,40.0,ATTORNEY
69003,275.0,83 WILLIAMSBURG ALY 6
69004,393.0,AVE
69005,201.0,MONROE
69006,297.0,MADISON H
69007,676.0,GREENWIC
69008,29.0,CLARKSON
69009,124.0,W 22
69010,32.0,AVE 2
69011,32.0,AVE 2
69012,96.0,BOWERY
69013,171.0,DELANCEY
69014,,W 29 & AVE 8
69015,190.0,CHRYSTIE
69016,107.0,MOTT
69017,134.0,CHURCH
69018,723.0,WASHINGTON
69019,11.0,WALL
69020,456.0,4
69021,88.0,W LIT
69022,86.0,LIBERTY
69023,694.0,4
69024,43.0,4
69025,20.0,LUDLOW
69026,292.0,STANTON
69027,147.0,W 15
69028,39.0,CHARLTON
69029,,AVE 7C 4
69030,8.0,LAMARTINE PL
69031,2.0,DEGRAW COTTAGES
69032,16.0,MOTT
69033,588.0,GRAND
69034,8.0,
69035,291.0,GRAND
69036,11.0,WALL
69037,120.0,CANNON
69038,,AVE 2C 5
69039,460.0,PEARL
69040,19.0,MAIDEN LN
69041,138.0,BROAD
69042,25.0,NASSAU
69043,87.0,FERRY
69044,627.0,HUDSON
69045,92.0,WEST
69046,237.0,BLEECKER
69047,,AVE W 9N 30
69048,334.0,AVE 8
69049,49.0,E 11
69050,151.0,NORFOLK
69051,5.0,SCAMMEL
69052,222.0,SPRING
69053,85.0,BAYARD
69054,103.0,CLINTON PL
69055,58.0,BLEECKER
69056,218.0,AVE 9
69057,114.0,SUFFOLK
69058,144.0,CANAL
69059,107.0,W QIST
69060,75.0,JACKSON
69061,,
69062,109.0,W 2IST
69063,167.0,FRONT
69064,41.0,SOUTH
69065,219.0,VARICK
69066,4.0,MURRAY
69067,114.0,HOUSTN
69068,117.0,WILLETT
69069,,W 29 & AVE 8
69070,110.0,COLUMBIA
69071,6.0,UNION PL
69072,231.0,FULTON
69073,231.0,FULTON
69074,231.0,FULTON
69075,28.0,SPRUCE ZE
69076,2374.0,CUTRE
69077,23.0,BETHUNE
69078,,NEW JERSEY
69079,618.0,BROADWAY
69080,100.0,BARROW
69081,197.0,PRINCE
69082,43.0,5
69083,638.0,GREENWICH
69084,690.0,HOUSTON
69085,712.0,WASHINGTON
69086,86.0,BARROW
69087,95.0,BEDFORD
69088,106.0,VESEY
69089,140.0,HAMMOND
69090,618.0,BROADWAY
69091,166.0,CHRISTOPHER
69092,239.0,WALKER
69093,138.0,GREENWICH AVE
69094,12.0,N WM
69095,18.0,AVE B
69096,569.0,BROADWAY
69097,67.0,VESEY
69098,160.0,ORCHARD
69099,173.0,2
69100,340.0,8
69101,4.0,CORTLANDT
69102,304.0,AVE A
69103,38.0,CATHARINE MARKET
69104,74.0,PITT
69105,94.0,W 24
69106,39.0,NORFOLK
69107,117.0,RIDGE
69108,67.0,DIVISION
69109,,W 3LST & AVE 9
69110,137.0,3
69111,10.0,JACKSON
69112,166.0,3
69113,379.0,10
69114,29.0,ORANGE
69115,145.0,ATTORNEY
69116,122.0,WILLETT
69117,324.0,MADISON
69118,201.0,BLEECKER
69119,,AVE A & E 16
69120,164.0,BROOME
69121,152.0,ELIZABETH
69122,,E 16 & AVE A
69123,255.0,SPRING
69124,167.0,FORSYTH
69125,116.0,WOOSTER
69126,308.0,AVE A
69127,22.0,RIVINGTON
69128,109.0,WALKER
69129,24.0,OLIVER
69130,25.0,CEDAR
69131,68.0,PITT
69132,421.0,GREENWICH
69133,351.0,12
69134,351.0,12
